target_variable,country,feature_variable,importance_mean,importance_std
Q47,818,Q37,0.0013333333333333242,0.002679655865135597
Q47,818,Q38,8.333333333332859e-05,0.0008498365855987992
Q47,818,Q39,0.0023333333333333183,0.0031024184114977274
Q47,818,Q40,0.0011666666666666713,0.002903541898364072
Q47,818,Q41,0.0011666666666666557,0.0032638593379276993
Q47,818,Q42,0.0034999999999999892,0.00452308891503728
Q47,818,Q43,0.0010833333333333404,0.0021343747458109513
Q47,818,Q44,0.0008333333333333216,0.0028259708263022325
Q47,818,Q45,0.0019166666666666533,0.0031468679314165244
Q47,818,Q46,0.01974999999999998,0.00887646701490332
Q47,818,Q48,0.009416666666666653,0.004718462555630693
Q47,818,Q49,0.0026666666666666527,0.006538348415311036
Q47,818,Q50,0.003166666666666651,0.006250555530866369
Q47,818,Q51,0.0036666666666666584,0.0026007477557211892
Q47,818,Q52,0.0024166666666666646,0.0031885210782848423
Q47,818,Q53,0.006166666666666662,0.005092205372484092
Q47,818,Q54,-8.333333333334862e-05,0.004672615256292045
Q47,818,Q55,0.0006666666666666843,0.0015500896031448905
Q47,818,Q56,0.0018333333333333181,0.006093028803477
Q47,818,Q57,8.33333333333308e-05,0.0006123724356957941
Q47,818,Q58,-0.0005000000000000138,0.001589898669028248
Q47,818,Q59,0.0011666666666666557,0.003607476803652227
Q47,818,Q60,-1.3357370765021415e-17,0.001581138830084192
Q47,818,Q61,0.0004166666666666494,0.004158324983291551
Q47,818,Q62,0.0022499999999999873,0.0023658449277630727
Q47,818,Q63,-0.0014166666666666815,0.0058190300833653764
Q47,818,Q64,0.0022499999999999834,0.007093619981676852
Q47,818,Q66,0.0007500000000000018,0.0025055493963954847
Q47,818,Q67,0.0022499999999999786,0.005404473455696971
Q47,818,Q68,0.003833333333333325,0.005953523699830569
Q47,818,Q72,-0.00058333333333334,0.0060069404303134
Q47,818,Q73,0.004749999999999995,0.004841946348777972
Q47,818,Q74,-0.0035000000000000074,0.007019813229550921
Q47,818,Q75,0.002833333333333323,0.002573907535246774
Q47,818,Q77,0.0013333333333333244,0.004620305425209705
Q47,818,Q78,0.003583333333333312,0.005753018531364385
Q47,818,Q79,0.0031666666666666553,0.0024804793443561823
Q47,818,Q80,0.00125,0.002595401917066232
Q47,818,Q81,0.0011666666666666492,0.0036074768036522377
Q47,818,Q82,0.0009166666666666434,0.00809406504105872
Q47,818,Q82_ARABLEAGUE,0.0006666666666666663,0.003212389211232725
Q47,818,Q82_GULFCOOP,0.001166666666666658,0.003519785346990463
Q47,818,Q82_ISLCOOP,0.0004999999999999961,0.0022422706745122965
Q47,818,Q82_UNDP,0.0027499999999999903,0.006628012941716034
Q47,818,Q83,0.0013333333333333305,0.0029627314724385164
Q47,818,Q84,0.0013333333333333218,0.004211426256164415
Q47,818,Q85,-0.0016666666666666629,0.0027638539919628224
Q47,818,Q86,0.0030833333333333247,0.0057348835113617295
Q47,818,Q87,-0.0004166666666666607,0.006524526377021116
Q47,818,Q88,-1.0928757898653884e-17,0.004887626099538383
Q47,818,Q89,-0.0001666666666666572,0.0018371173070873819
Q47,818,Q90,0.0017499999999999911,0.010581692786233315
Q47,818,Q91,-0.0009166666666666745,0.0015456030825826172
Q47,818,Q92,0.0021666666666666614,0.001695582495781298
Q47,818,Q93,0.0020833333333333346,0.0030046260628866462
Q47,818,Q94,0.0,0.0
Q47,818,Q95,0.0,0.0
Q47,818,Q96,0.0,0.0
Q47,818,Q97,0.0,0.0
Q47,818,Q98,0.0,0.0
Q47,818,Q99,0.0,0.0
Q47,818,Q100,0.0009166666666666522,0.001889297341459109
Q47,818,Q101,8.333333333333303e-05,0.00016666666666666606
Q47,818,Q102,0.0,0.0
Q47,818,Q103,0.0,0.0
Q47,818,Q104,0.0,0.0
Q47,818,Q105,0.0,0.0
Q47,818,Q106,-0.0005833333333333489,0.003255337497437445
Q47,818,Q107,0.0012499999999999911,0.005303300858899086
Q47,818,Q108,0.0014166666666666594,0.0023950179771999674
Q47,818,Q109,0.004083333333333319,0.004768239833639989
Q47,818,Q110,0.001083333333333314,0.007535103036971538
Q47,818,Q111,0.001749999999999987,0.004709623716981644
Q47,818,Q112,0.004416666666666661,0.002869862559620411
Q47,818,Q119,0.0008333333333333304,0.0045107895342414465
Q47,818,Q120,0.0012500000000000041,0.004873397172404487
Q47,818,Q121,0.0022499999999999873,0.00676284785509115
Q47,818,Q122,0.001416666666666659,0.004906062009845004
Q47,818,Q123,0.002249999999999983,0.005531475591758679
Q47,818,Q124,0.0003333333333333212,0.003231786571610887
Q47,818,Q125,-0.0025833333333333485,0.0020310096011589723
Q47,818,Q126,0.0036666666666666514,0.0060057842489090974
Q47,818,Q127,0.0012499999999999955,0.004338138361606803
Q47,818,Q128,0.0009166666666666635,0.0022422706745123086
Q47,818,Q129,0.00183333333333332,0.003190698286512764
Q47,818,Q130,0.0033333333333333327,0.005945352993912307
Q47,818,Q131,-0.0002500000000000056,0.003940530139178946
Q47,818,Q132,-0.00025000000000000814,0.003966876745137322
Q47,818,Q133,0.003499999999999987,0.00550630951222726
Q47,818,Q135,0.00100000000000001,0.0014092945437739895
Q47,818,Q136,0.009416666666666648,0.009191632668417032
Q47,818,Q137,0.002999999999999991,0.003607476803652208
Q47,818,Q139,-0.00016666666666670417,0.006267198558987737
Q47,818,Q140,8.333333333332199e-05,0.0027054471801246376
Q47,818,Q142,-0.00041666666666667396,0.002922612986125033
Q47,818,Q143,0.003166666666666651,0.0048634121538049515
Q47,818,Q144,0.0006666666666666643,0.0013333333333333285
Q47,818,Q145,-0.00024999999999999247,0.0014092945437739824
Q47,818,Q149,0.0012499999999999799,0.0030046260628866705
Q47,818,Q150,0.0011666666666666514,0.005325515102890141
Q47,818,Q151,-0.0004166666666666763,0.00276385399196283
Q47,818,Q152,0.0029999999999999983,0.004981911725878398
Q47,818,Q153,0.001083333333333325,0.004461252938108071
Q47,818,Q154,0.003166666666666667,0.005241395064505446
Q47,818,Q155,0.002666666666666653,0.005913731666403371
Q47,818,Q156,-8.333333333334424e-05,0.003664772237882662
Q47,818,Q157,0.0009999999999999788,0.0044922773239811815
Q47,818,Q158,0.007166666666666656,0.01145462061062406
Q47,818,Q159,0.0012499999999999848,0.005791516784631341
Q47,818,Q160,0.0029999999999999827,0.003867600461957435
Q47,818,Q161,0.004166666666666645,0.006912147117775896
Q47,818,Q162,0.0034166666666666477,0.005286250509051239
Q47,818,Q163,0.0009166666666666566,0.0035687688508939893
Q47,818,Q164,-0.00025000000000000575,0.0005000000000000114
Q47,818,Q166,-0.0008333333333333526,0.0016666666666667052
Q47,818,Q167,0.0,0.0
Q47,818,Q168,0.0,0.0
Q47,818,Q169,0.0004166666666666652,0.0003726779962499636
Q47,818,Q171,0.0006666666666666484,0.00747960189077228
Q47,818,Q172,-0.0014166666666666707,0.005801101427985699
Q47,818,Q173,0.0011666666666666763,0.004034572812303392
Q47,818,Q174,-0.000666666666666682,0.0017989194287435966
Q47,818,Q175,-0.0030000000000000118,0.003664772237882663
Q47,818,Q176,0.007833333333333314,0.006954215348341668
Q47,818,Q177,0.00341666666666667,0.0018142950880897894
Q47,818,Q178,0.001333333333333322,0.0056236109396009945
Q47,818,Q179,0.0,0.0
Q47,818,Q180,-0.0009999999999999966,0.005254627590144819
Q47,818,Q181,0.0,0.002788866755113576
Q47,818,Q184,0.002916666666666674,0.004265494630689896
Q47,818,Q185,0.0010833333333333185,0.005919600211726023
Q47,818,Q187,-0.0002499999999999991,0.0004999999999999982
Q47,818,Q188,-0.001166666666666667,0.0053709610147739855
Q47,818,Q189,0.0018333333333333287,0.0034721111093332646
Q47,818,Q190,-0.00033333333333334097,0.008397254842440426
Q47,818,Q191,0.0019999999999999974,0.002855306949835296
Q47,818,Q192,0.0008333333333333281,0.0007905694150420908
Q47,818,Q194,0.0009166666666666635,0.001632993161855446
Q47,818,Q195,0.0011666666666666427,0.005941847823325304
Q47,818,Q199,0.0029166666666666672,0.003613247231446496
Q47,818,Q200,-0.0015000000000000148,0.0009718253158075634
Q47,818,Q201,0.0003333333333333166,0.0022422706745123086
Q47,818,Q202,0.0027499999999999877,0.005346338310781808
Q47,818,Q203,0.0024166666666666585,0.00464279609239469
Q47,818,Q204,0.00016666666666667493,0.00020412414523194165
Q47,818,Q205,0.0002499999999999924,0.000772801541291308
Q47,818,Q206,0.0036666666666666653,0.003389116567943777
Q47,818,Q207,0.0017499999999999918,0.003409545424246483
Q47,818,Q208,0.003833333333333326,0.007319115004182141
Q47,818,Q209,0.0009166666666666657,0.002333333333333319
Q47,818,Q210,-8.333333333333303e-05,0.00016666666666666606
Q47,818,Q211,0.0,0.0
Q47,818,Q212,0.0,0.0
Q47,818,Q213,0.002833333333333339,0.002362907813126336
Q47,818,Q214,0.002083333333333337,0.0019543398999264197
Q47,818,Q215,-8.333333333333303e-05,0.00016666666666666606
Q47,818,Q216,0.0005000000000000048,0.0023775571029478445
Q47,818,Q221,0.002749999999999999,0.002084999333866167
Q47,818,Q222,0.0024166666666666625,0.002730994934695645
Q47,818,Q223,8.333333333331975e-05,0.0013540064007726601
Q47,818,Q224,0.0036666666666666653,0.002288255036291021
Q47,818,Q225,0.006083333333333318,0.004863412153804933
Q47,818,Q227,0.004583333333333321,0.003641962230568675
Q47,818,Q228,8.333333333333535e-05,0.002679655865135595
Q47,818,Q229,0.0003333333333333367,0.0034095454242464647
Q47,818,Q230,0.0032499999999999842,0.0061599062041921004
Q47,818,Q231,0.0025833333333333307,0.0029860788111948067
Q47,818,Q232,0.0010833333333333205,0.004270375991772998
Q47,818,Q233,0.0021666666666666414,0.0057457713919794
Q47,818,Q234,0.002166666666666661,0.004925838902043914
Q47,818,Q234A,0.002416666666666651,0.0032425127430572797
Q47,818,Q235,0.0020833333333333238,0.005257270098529176
Q47,818,Q236,-0.0007500000000000019,0.004490731195102497
Q47,818,Q238,0.003083333333333331,0.0024381231397212905
Q47,818,Q239,0.004583333333333317,0.005962847939999467
Q47,818,Q241,-0.002250000000000014,0.004599214908848871
Q47,818,Q242,0.006333333333333309,0.009945685831890452
Q47,818,Q243,0.0004999999999999894,0.0043413387592103544
Q47,818,Q244,0.005499999999999982,0.007929375763576867
Q47,818,Q246,0.00866666666666664,0.007474029108259565
Q47,818,Q247,8.333333333331085e-05,0.0060173360661785694
Q47,818,Q248,0.006916666666666649,0.00867867757463338
Q47,818,Q249,-0.00041666666666667645,0.007434902674398488
Q47,818,Q250,0.0015833333333333279,0.0020138409955990882
Q47,818,Q251,0.0005833333333333154,0.007753135566408668
Q47,818,Q253,0.005249999999999984,0.0037785946829182
Q47,818,Q254,0.0014999999999999903,0.0024523231615936926
Q47,818,Q255,0.0009999999999999963,0.003265986323710954
Q47,818,Q256,0.001583333333333332,0.0018142950880897719
Q47,818,Q257,0.0004166666666666652,0.0006454972243679005
Q47,818,Q258,-0.0014166666666666748,0.006436657172442541
Q47,818,Q259,0.0014999999999999836,0.005759050847723664
Q57,276,Q260,-0.00020384020384020654,0.0013429780665849963
Q57,276,Q262,0.0010781235781235888,0.0021707370742374945
Q57,276,Q263,6.734006734006702e-05,0.00013468013468013407
Q57,276,Q264,0.0,0.0
Q57,276,Q265,0.00013513513513513598,0.00027027027027027195
Q57,276,Q266,0.0016839566839566954,0.004060153582605028
Q57,276,Q267,-6.756756756756799e-05,0.00013513513513513598
Q57,276,Q268,-0.0006781781781781771,0.0027572126942731682
Q57,276,Q269,0.0,0.0
Q57,276,Q270,-0.0010851760851760851,0.004016828761488695
Q57,276,Q271,-0.0007432432432432456,0.0014864864864864913
Q57,276,Q272,0.0,0.0
Q57,276,Q273,0.00046774046774048053,0.005301950830972448
Q57,276,Q274,-0.0018206843206843317,0.0008661697638378174
Q57,276,Q275,3.6400036400041635e-06,0.0033889209573471375
Q57,276,Q276,-0.0008117208117208108,0.0023416867733059223
Q57,276,Q277,0.000739830739830738,0.004070891677211401
Q57,276,Q278,0.0003323778323778393,0.0035235305741433396
Q57,276,Q279,-0.0004038129038128989,0.0016309349934417224
Q57,276,Q280,-0.0005412230412230291,0.002097484290531457
Q57,276,Q281,0.00033647283647283657,0.0037634507591698986
Q57,276,Q282,-0.0033096733096733,0.003314489579363423
Q57,276,Q283,-0.0012166712166712078,0.0037689064391856044
Q57,276,Q284,-0.001287423787423787,0.0037274675756607933
Q57,276,Q285,0.0005409955409955503,0.0023640387711003283
Q57,276,Q286,-0.0033067158067157966,0.002318825684929156
Q57,276,Q287,0.00020133770133770493,0.002847341806615878
Q57,276,Q288,-0.00040790790790790727,0.002839979442101356
Q57,276,Q289CS9,0.001482846482846485,0.00243369176234742
Q57,276,Q1,-6.756756756756799e-05,0.00013513513513513598
Q57,276,Q2,0.0012831012831012911,0.002521093326764061
Q57,276,Q3,0.00013172263172262394,0.002566026126449923
Q57,276,Q4,-0.0014869414869414844,0.0021104850940607666
Q57,276,Q5,0.0009434434434434435,0.0015579280693046472
Q57,276,Q6,0.0005398580398580411,0.002115137971702502
Q57,276,Q7,-0.0006756756756756732,0.0013513513513513464
Q57,276,Q8,0.0015540540540540616,0.0034558680682552664
Q57,276,Q9,0.0014189189189189211,0.003031461198463928
Q57,276,Q10,0.00047024297024296675,0.0016329511830291985
Q57,276,Q11,0.0009445809445809506,0.003968499100895016
Q57,276,Q12,0.0,0.0
Q57,276,Q13,6.711256711256606e-05,0.002097729747473645
Q57,276,Q14,0.0004038129038129057,0.0011946955186754992
Q57,276,Q15,-0.00013513513513513598,0.00027027027027027195
Q57,276,Q16,0.0,0.0
Q57,276,Q17,0.0,0.0
Q57,276,Q18,-0.000809673309673311,0.0006942166366833879
Q57,276,Q19,0.0,0.0
Q57,276,Q20,6.734006734006702e-05,0.00013468013468013407
Q57,276,Q21,0.0,0.0
Q57,276,Q22,0.0,0.0
Q57,276,Q23,0.0,0.0
Q57,276,Q24,-0.00047297297297297367,0.00040540540540540685
Q57,276,Q25,0.0,0.0
Q57,276,Q26,0.0,0.0
Q57,276,Q27,0.0006763581763581738,0.0029292666913812463
Q57,276,Q28,-0.0008099008099008098,0.0013907007218152822
Q57,276,Q29,0.00033738283738284026,0.0007382975121120781
Q57,276,Q30,-0.0002691327691327672,0.0016687037939271592
Q57,276,Q31,-6.73400673400583e-05,0.004416230021394752
Q57,276,Q32,-0.0025684775684775628,0.003911580521154009
Q57,276,Q33,0.0006060606060606056,0.001031444835761145
Q57,276,Q34,-0.00033829283829283285,0.002958692072140374
Q57,276,Q35,-2.2750022749874234e-07,0.0009790686849884564
Q57,276,Q36,-0.00013945763945763192,0.0043043836400689685
Q57,276,Q37,0.001687369187369192,0.001955786734360291
Q57,276,Q38,0.0010064610064610077,0.005302258463806852
Q57,276,Q39,0.0014821639821639798,0.003731841503637046
Q57,276,Q40,-0.0006770406770406836,0.0017713915415190802
Q57,276,Q41,-0.0002709527709527704,0.0014390727172413872
Q57,276,Q42,0.00040540540540540793,0.0010552937384686542
Q57,276,Q43,-0.0022281372281372216,0.002854438147028862
Q57,276,Q44,-0.0002700427700427688,0.001435186334676635
Q57,276,Q45,0.0008046683046683033,0.00325066728198072
Q57,276,Q46,-0.0007382382382382445,0.003248900154697591
Q57,276,Q47,-0.0006087906087906035,0.003931860664765288
Q57,276,Q48,-0.000474792974792977,0.0024353409601871384
Q57,276,Q49,0.002637865137865145,0.005014927518927453
Q57,276,Q50,-0.0014120939120939103,0.003556574774340203
Q57,276,Q51,0.0,0.0
Q57,276,Q52,-0.0006053781053781005,0.0017617980133620185
Q57,276,Q53,-6.756756756756799e-05,0.00013513513513513598
Q57,276,Q54,-0.00027027027027027195,0.00039398323613819844
Q57,276,Q55,0.0,0.0
Q57,276,Q56,-0.0007432432432432456,0.0008912774296130367
Q57,276,Q58,-0.0004734279734279779,0.0023251076857499823
Q57,276,Q59,-0.0013447538447538432,0.0034583408303702112
Q57,276,Q60,0.0033683683683683836,0.0037264295180175627
Q57,276,Q61,0.06458958958958957,0.016110944746414155
Q57,276,Q62,-0.0018190918190918095,0.0031680794441242017
Q57,276,Q63,0.0029051779051779136,0.007438439541414075
Q57,276,Q64,-0.000473882973882973,0.002236142960493731
Q57,276,Q65,-0.0007452907452907321,0.0046258446138589355
Q57,276,Q66,-0.0008804258804258836,0.0021076601386272077
Q57,276,Q67,-0.00020224770224769995,0.0026302519651820316
Q57,276,Q68,-0.0016198016198016238,0.0010750272843298623
Q57,276,Q69,0.000131950131950125,0.00186616801704727
Q57,276,Q70,-0.0022959322959322857,0.003721180726600172
Q57,276,Q71,-0.0010808535808535756,0.0008383271947660162
Q57,276,Q72,-0.0010160160160160214,0.003385658844266525
Q57,276,Q73,-0.0025673400673400675,0.003647020874487365
Q57,276,Q74,-0.0008114933114933143,0.001869382202032575
Q57,276,Q75,0.002157157157157157,0.002947464413249406
Q57,276,Q76,0.0002015652015652036,0.001200468151033635
Q57,276,Q77,-0.0002720902720902797,0.00182761531467638
Q57,276,Q78,-0.0007466557466557445,0.0026934707440817974
Q57,276,Q79,-0.0005405405405405439,0.0009697770334059063
Q57,276,Q80,-0.003715306215306213,0.002685873929302197
Q57,276,Q81,0.0014161889161889228,0.002363199390374658
Q57,276,Q82,-0.0009525434525434484,0.005456287058146258
Q57,276,Q82_EU,6.301756301756219e-05,0.00418485290126128
Q57,276,Q83,0.0014141414141414256,0.0024262324266059484
Q57,276,Q84,-0.001351578851578854,0.0025673731186667873
Q57,276,Q85,-0.0010829010829010778,0.003914615724369338
Q57,276,Q86,-0.0015522340522340474,0.0024368553461627538
Q57,276,Q87,0.0029675129675129685,0.002036161656537713
Q57,276,Q88,-0.0001367276367276316,0.0014558547109597788
Q57,276,Q89,-0.00040836290836290465,0.003169643276293784
Q57,276,Q90,0.0029650104650104777,0.0035456025848042048
Q57,276,Q91,0.0004001729001728972,0.004068600762551269
Q57,276,Q92,-0.0025714350714350666,0.004485373426919633
Q57,276,Q93,-6.756756756756577e-05,0.00013513513513513153
Q57,276,Q94,0.00040472290472291176,0.0030321344685624836
Q57,276,Q95,0.0009461734461734528,0.0028693430817046182
Q57,276,Q96,0.0021578396578396707,0.0034540177368034258
Q57,276,Q97,0.00020202020202020332,0.0005881017731456306
Q57,276,Q98,0.0,0.0
Q57,276,Q99,0.0,0.0
Q57,276,Q100,0.0013499863499863562,0.002482777264578884
Q57,276,Q101,-0.000472972972972967,0.0016495345426667093
Q57,276,Q102,0.0,0.0
Q57,276,Q103,-4.550004550019082e-07,0.00036925228263595043
Q57,276,Q104,0.0,0.0
Q57,276,Q105,-0.0005407680407680427,0.001274705639367308
Q57,276,Q106,-0.0020299845299845166,0.004652987166256185
Q57,276,Q107,0.001013058513058511,0.0007705888431266491
Q57,276,Q108,-0.0006765856765856726,0.0027687806185547684
Q57,276,Q109,-0.0006761306761306708,0.0018706626720674758
Q57,276,Q110,0.0012064337064337165,0.005301912672128582
Q57,276,Q111,0.0008069433069433018,0.002658125801066599
Q57,276,Q112,0.0012762762762762892,0.005620667555123089
Q57,276,Q113,0.001214396214396216,0.0031145773721264775
Q57,276,Q114,0.0006062881062881087,0.001421061555565032
Q57,276,Q115,0.003508736008736013,0.003239387522584705
Q57,276,Q116,-0.001691009191009192,0.002880398303985997
Q57,276,Q117,0.001957184457184469,0.0011358395362513298
Q57,276,Q118,-0.0018263718263718243,0.0032213397263636738
Q57,276,Q119,-0.0008110383110383059,0.0065562820822857755
Q57,276,Q120,-0.003379515879515864,0.006109409983653748
Q57,276,Q121,0.0018200018200018285,0.0030611610951410493
Q57,276,Q122,0.0008110383110383169,0.0017038359153094184
Q57,276,Q123,0.00019929019929019863,0.002754651762231944
Q57,276,Q124,0.001480116480116482,0.004424144660954785
Q57,276,Q125,6.756756756756799e-05,0.00013513513513513598
Q57,276,Q126,-0.0005384930384930443,0.0021205576276948613
Q57,276,Q127,-0.00013513513513513598,0.00016550606370156713
Q57,276,Q128,-3.86750386749627e-06,0.00344178300990433
Q57,276,Q129,6.734006734006702e-05,0.00013468013468013407
Q57,276,Q130,-0.002497952497952498,0.0017422039611103694
Q57,276,Q131,0.0014191464191464266,0.0027883541601507783
Q57,276,Q132,-0.0006078806078806109,0.0019744215895965266
Q57,276,Q133,0.0001337701337701302,0.0011602559778930348
Q57,276,Q134,0.0003371553371553393,0.0014007823975972175
Q57,276,Q135,-0.0004026754026753965,0.0019461839353135451
Q57,276,Q136,0.0008781508781508828,0.0016215082505418883
Q57,276,Q137,0.0002691327691327717,0.002304533578304348
Q57,276,Q138,-0.0004069979069979123,0.0014988270950940504
Q57,276,Q139,-0.00013854763854764148,0.0027844334925226605
Q57,276,Q140,-0.0005405405405405439,0.0010810810810810878
Q57,276,Q141,6.734006734006702e-05,0.00013468013468013407
Q57,276,Q142,-0.0022963872963872992,0.00345479641781712
Q57,276,Q143,-0.0014189189189189098,0.001839997537166416
Q57,276,Q144,0.0,0.0
Q57,276,Q145,0.0,0.0
Q57,276,Q146,0.0027645827645827637,0.002550014582174909
Q57,276,Q147,0.001480116480116493,0.004618299748251675
Q57,276,Q148,0.0009420784420784533,0.003869871380082494
Q57,276,Q149,0.0006761306761306818,0.0021306323169504337
Q57,276,Q150,0.0012130312130312327,0.0030823747662470434
Q57,276,Q151,-0.0010135135135135131,0.001002188984742656
Q57,276,Q152,-0.0008114933114933033,0.003282941920614714
Q57,276,Q153,-0.00040495040495039717,0.0022642071434500716
Q57,276,Q154,0.00040404040404040437,0.001585093758111617
Q57,276,Q155,-0.00026958776958776684,0.002468796054272049
Q57,276,Q156,-0.002027709527709527,0.004645108959919857
Q57,276,Q157,-0.0008110383110383034,0.003499883936966747
Q57,276,Q158,-0.001959686959686957,0.0026933374621626207
Q57,276,Q159,0.00026526526526526406,0.0044468118495405
Q57,276,Q160,-0.0025696150696150606,0.004115244503112193
Q57,276,Q161,0.0003353353353353362,0.003260032013542085
Q57,276,Q162,-0.0022966147966147913,0.0035651835680287833
Q57,276,Q163,-0.0016889616889616856,0.003828918070599373
Q57,276,Q164,0.0006736281736281736,0.0025536788965275785
Q57,276,Q165,-0.0002052052052052144,0.0022016134666674263
Q57,276,Q166,-0.0018957593957593954,0.004745666720483809
Q57,276,Q167,-0.0006759031759031809,0.0013679705020886743
Q57,276,Q168,-0.0004069979069979012,0.003345836216479181
Q57,276,Q169,-0.0012168987168987132,0.0026701617869374058
Q57,276,Q170,-0.0025675675675675635,0.003214047852179054
Q57,276,Q171,-0.0002739102739102693,0.0030585015345658147
Q57,276,Q172,-0.00020497770497770462,0.002213816204511892
Q57,276,Q173,6.392756392756185e-05,0.0035891468971174633
Q57,276,Q174,0.0004713804713804738,0.0018684385517817417
Q57,276,Q175,-2.5025025024905457e-06,0.002525078450835434
Q57,276,Q176,0.0009420784420784489,0.004163285142951285
Q57,276,Q177,0.00013445263445263314,0.00045695752553727605
Q57,276,Q178,-0.001819546819546818,0.0037626340000194796
Q57,276,Q179,0.0,0.0
Q57,276,Q180,0.00020156520156520367,0.0019410368739302818
Q57,276,Q181,0.0008085358085358063,0.0017783318075200037
Q57,276,Q182,6.802256802256986e-05,0.003008508408385139
Q57,276,Q183,-0.003716443716443703,0.005506388145036882
Q57,276,Q184,-0.0009482209482209391,0.004398162326805575
Q57,276,Q185,0.0006745381745381729,0.004507021183403409
Q57,276,Q186,-0.0011493311493311477,0.00226393186479459
Q57,276,Q187,-0.0025015925015924997,0.0036882549479086714
Q57,276,Q188,-0.0002704977704977685,0.00512353006275279
Q57,276,Q189,0.0,0.0
Q57,276,Q190,0.0010799435799435874,0.002606436816205016
Q57,276,Q191,0.0006081081081081119,0.0012162162162162237
Q57,276,Q192,0.0,0.0
Q57,276,Q193,6.643006643006985e-05,0.00103180134256283
Q57,276,Q194,0.0,0.0
Q57,276,Q195,0.0007411957411957437,0.001372271981076055
Q57,276,Q196,0.0030364455364455356,0.003140492906214165
Q57,276,Q197,0.0007409682409682427,0.0019014998697738335
Q57,276,Q198,-0.0012148512148512137,0.0009203009877042814
Q57,276,Q199,-0.0022279097279097227,0.0020667568162009817
Q57,276,Q200,-0.0006083356083356106,0.0017360277473248069
Q57,276,Q201,-0.0017549367549367558,0.0018256024199514366
Q57,276,Q202,0.000535763035763046,0.003956720294812419
Q57,276,Q203,-0.0020322595322595197,0.005332722944267271
Q57,276,Q204,-0.0007443807443807482,0.0024829300830198457
Q57,276,Q205,0.00020111020111020185,0.0033928984116047885
Q57,276,Q206,0.0007407407407407395,0.003350560018212435
Q57,276,Q207,0.0015526890526890624,0.0023917675721573596
Q57,276,Q208,-6.825006825005638e-07,0.0022037609671808588
Q57,276,Q209,6.665756665756861e-05,0.0019389525011381417
Q57,276,Q210,0.0008092183092183114,0.0024011703968237707
Q57,276,Q211,0.0004013104013103885,0.0035483698022023167
Q57,276,Q212,0.001482846482846487,0.001829896294486391
Q57,276,Q213,0.0010123760123760127,0.002349623737355717
Q57,276,Q214,0.0017519792519792472,0.0029318783577832416
Q57,276,Q215,0.00020452270452270055,0.0019984037995376624
Q57,276,Q216,0.003375193375193388,0.0010498388394342246
Q57,276,Q217,0.001146601146601154,0.0024637629730759132
Q57,276,Q218,-0.00047456547456548265,0.001963915186052946
Q57,276,Q219,-0.001419828919828925,0.0026540350879740464
Q57,276,Q220,0.0005387205387205407,0.0019398823938440596
Q57,276,Q221,0.0002700427700427732,0.001234581418884978
Q57,276,Q222,6.734006734006702e-05,0.00013468013468013407
Q57,276,Q223,-0.002093912093912089,0.002725464252359731
Q57,276,Q224,-9.10000910001648e-07,0.002553888959171605
Q57,276,Q225,-0.0005423605423605383,0.0027219014081863915
Q57,276,Q226,-0.0008742833742833824,0.00277942350873701
Q57,276,Q227,0.002292747292747304,0.004430408939209479
Q57,276,Q228,-0.0007432432432432456,0.003932171188465723
Q57,276,Q229,-0.0004745654745654759,0.002379288851760684
Q57,276,Q230,-0.0015497315497315634,0.0026140915200083873
Q57,276,Q231,0.00020224770224770206,0.000588675642843902
Q57,276,Q232,0.0005405405405405439,0.0014584781067827775
Q57,276,Q233,0.00040222040222039475,0.0033181033044527904
Q57,276,Q234,-0.0010838110838110727,0.005345361021304141
Q57,276,Q235,-0.0005450905450905518,0.0035335326547017345
Q57,276,Q236,0.0005400855400855397,0.0007873044334362882
Q57,276,Q237,-6.756756756756799e-05,0.00013513513513513598
Q57,276,Q238,0.0006743106743106742,0.001298270945999225
Q57,276,Q239,-0.001416871416871408,0.0019260302277206414
Q57,276,Q240,-0.0010121485121485055,0.002960909159423379
Q57,276,Q241,4.550004550085002e-07,0.003254437836498522
Q57,276,Q242,-6.779506779506677e-05,0.0005810796720066296
Q57,276,Q243,-0.001016016016016008,0.003435211354986719
Q57,276,Q244,-0.00047615797615798046,0.0037901721976905177
Q57,276,Q245,0.00013490763490763499,0.0003443947706708084
Q57,276,Q246,-0.0031051506051506085,0.002925263035753201
Q57,276,Q247,-0.0012141687141687019,0.001974970422449383
Q57,276,Q248,0.001010556010556012,0.003071991650406701
Q57,276,Q249,0.0002020202020202011,0.00040404040404040225
Q57,276,Q250,0.0002006552006551954,0.0018298941732029278
Q57,276,Q251,-0.000948903448903442,0.00437041576170232
Q57,276,Q252,-0.00412025662025661,0.0031997114336211985
Q57,276,Q253,0.0013458913458913393,0.0035457618965540677
Q57,276,Q254,-0.0010137410137410075,0.0030740387194424052
Q57,276,Q255,-0.000135590135590129,0.004252806486006652
Q57,276,Q256,-0.0009475384475384474,0.0024377686004034517
Q57,276,Q257,-0.0005421330421330484,0.0018683960313003569
Q57,276,Q258,0.000607880607880611,0.0018796570215081918
Q57,276,Q259,-0.00040517790517790474,0.0008909503782390802
Q57,566,Q260,-0.0007317073170731668,0.002217590519835089
Q57,566,Q262,0.0013008130081300796,0.0051637217912846815
Q57,566,Q263,0.0,0.0
Q57,566,Q264,0.0,0.0
Q57,566,Q265,0.0,0.0
